name	aboundance
gene_10835|GeneMark.hmm|1512_nt|-|2|1513|>k141_7534|flag=1|multi=5.0000|len=1513	0.0010658971222027587
gene_108822|GeneMark.hmm|1002_nt|-|3|1004|>k141_70122|flag=1|multi=6.0000|len=1134	0.0016062772369449937
gene_108|GeneMark.hmm|843_nt|-|1|843|>k141_193|flag=1|multi=3.0000|len=1136	0.0019130514186153902
gene_109283|GeneMark.hmm|705_nt|-|264|968|>k141_70424|flag=1|multi=5.0000|len=1209	0.001666014820137163
gene_109452|GeneMark.hmm|417_nt|-|2|418|>k141_68633|flag=1|multi=2.0000|len=418	0.0038581395834755353
gene_109531|GeneMark.hmm|1167_nt|+|3674|4840|>k141_70579|flag=1|multi=9.0000|len=5923	0.0003332029640274326
gene_11180|GeneMark.hmm|858_nt|-|3|860|>k141_12234|flag=1|multi=3.0000|len=862	0.0018752352859218299
gene_11228|GeneMark.hmm|3684_nt|+|4051|7734|>k141_7063|flag=1|multi=8.0000|len=11412	0.00020852112049298858
gene_11242|GeneMark.hmm|405_nt|-|3|407|>k141_7816|flag=1|multi=2.0000|len=407	0.003962413626272172
gene_112703|GeneMark.hmm|438_nt|-|1250|1687|>k141_72427|flag=1|multi=6.0000|len=4388	0.0009559587112583128
gene_113148|GeneMark.hmm|1404_nt|+|1080|2483|>k141_72671|flag=1|multi=6.0000|len=5179	0.0006494975215033322
gene_113354|GeneMark.hmm|516_nt|+|236|751|>k141_72801|flag=1|multi=5.0000|len=977	0.0021474065857427084
gene_113697|GeneMark.hmm|1032_nt|-|4129|5160|>k141_69226|flag=1|multi=9.0000|len=7772	0.000312539214320305
gene_115824|GeneMark.hmm|1176_nt|-|2855|4030|>k141_70441|flag=1|multi=5.0000|len=4030	0.0004001742793778595
gene_116165|GeneMark.hmm|1080_nt|+|1160|2239|>k141_70662|flag=1|multi=6.0000|len=6487	0.0007202779570758257
gene_116166|GeneMark.hmm|4044_nt|-|2442|6485|>k141_70662|flag=1|multi=6.0000|len=6487	0.00037302290190272333
gene_116262|GeneMark.hmm|1392_nt|+|6317|7708|>k141_70716|flag=1|multi=5.0000|len=10311	0.00020922448701255497
gene_116957|GeneMark.hmm|600_nt|-|3|602|>k141_75077|flag=1|multi=3.0000|len=604	0.004018361326975349
gene_116961|GeneMark.hmm|813_nt|-|1|813|>k141_70685|flag=1|multi=6.0000|len=5330	0.001983643721885331
gene_117483|GeneMark.hmm|1398_nt|+|746|2143|>k141_75407|flag=1|multi=6.0000|len=2253	0.0007525442584660634
gene_117919|GeneMark.hmm|987_nt|-|4190|5176|>k141_74361|flag=1|multi=7.0000|len=7812	0.0004673596442888641
gene_118309|GeneMark.hmm|402_nt|-|2|403|>k141_75947|flag=1|multi=4.0000|len=701	0.004001742793778595
gene_118422|GeneMark.hmm|1851_nt|-|89|1939|>k141_71981|flag=1|multi=4.0000|len=1940	0.0020792964748488573
gene_118611|GeneMark.hmm|1194_nt|-|1|1194|>k141_72079|flag=1|multi=5.0000|len=1196	0.002026007972227103
gene_119029|GeneMark.hmm|1092_nt|-|97|1188|>k141_58865|flag=1|multi=8.0000|len=1813	0.0013574935571487995
gene_119142|GeneMark.hmm|753_nt|+|63809|64561|>k141_72369|flag=0|multi=495.0000|len=125092	3.7469269664955015e-05
gene_119280|GeneMark.hmm|468_nt|-|3|470|>k141_76550|flag=1|multi=2.0000|len=472	0.003431281587005902
gene_11945|GeneMark.hmm|474_nt|-|1|474|>k141_11024|flag=1|multi=2.0000|len=476	0.003402325624246358
