name	aboundance
gene_1150|GeneMark.hmm|489_nt|-|3|491|>k141_1432|flag=1|multi=3.0000|len=491	0.0030834663951632584
gene_115436|GeneMark.hmm|486_nt|+|2|487|>k141_71561|flag=1|multi=4.0000|len=1211	0.002331594455890904
gene_115465|GeneMark.hmm|1224_nt|+|936|2159|>k141_71584|flag=0|multi=10.0000|len=9926	0.00035062112089512737
gene_115471|GeneMark.hmm|1548_nt|+|7076|8623|>k141_71584|flag=0|multi=10.0000|len=9926	0.0005267245738229711
gene_115472|GeneMark.hmm|789_nt|+|8616|9404|>k141_71584|flag=0|multi=10.0000|len=9926	0.00024149011059525097
gene_115721|GeneMark.hmm|723_nt|-|1950|2672|>k141_71751|flag=1|multi=5.0000|len=4148	0.00042495752246215194
gene_116898|GeneMark.hmm|603_nt|+|3|605|>k141_72494|flag=1|multi=3.0000|len=682	0.00375367438022767
gene_1168|GeneMark.hmm|351_nt|-|3|353|>k141_1456|flag=1|multi=4.0000|len=353	0.004288900849929632
gene_117622|GeneMark.hmm|1152_nt|-|2|1153|>k141_72919|flag=1|multi=5.2760|len=1572	0.0006565403295859324
gene_118005|GeneMark.hmm|1494_nt|-|8|1501|>k141_73171|flag=1|multi=5.0000|len=2062	0.001008648900749607
gene_11843|GeneMark.hmm|924_nt|-|157|1080|>k141_10115|flag=1|multi=18.2975|len=1388	0.007710093518646649
gene_119377|GeneMark.hmm|1170_nt|-|2|1171|>k141_73996|flag=1|multi=65.0000|len=2064	0.0009696725021510419
gene_11960|GeneMark.hmm|1158_nt|-|261|1418|>k141_9358|flag=1|multi=3.0000|len=1419	0.0005338441466943442
gene_119771|GeneMark.hmm|981_nt|+|983|1963|>k141_74267|flag=1|multi=5.0000|len=3195	0.0009640741212590168
gene_119964|GeneMark.hmm|1401_nt|+|543|1943|>k141_76942|flag=1|multi=5.0000|len=2025	0.00038959907360400415
gene_120508|GeneMark.hmm|1200_nt|-|1|1200|>k141_74799|flag=1|multi=7.0000|len=1200	0.000946238750015725
gene_120952|GeneMark.hmm|1107_nt|+|1190|2296|>k141_75092|flag=1|multi=5.0000|len=4040	0.00032969991289746517
gene_122624|GeneMark.hmm|1335_nt|-|1996|3330|>k141_78616|flag=1|multi=6.0000|len=3474	0.0002273246246284024
gene_123104|GeneMark.hmm|615_nt|+|2|616|>k141_78913|flag=1|multi=3.0000|len=1342	0.0012288814935269158
gene_123444|GeneMark.hmm|597_nt|+|622|1218|>k141_76664|flag=1|multi=4.0000|len=2459	0.000932254926123867
gene_124232|GeneMark.hmm|261_nt|-|49|309|>k141_79583|flag=1|multi=3.0000|len=311	0.00489961812305877
gene_124400|GeneMark.hmm|576_nt|+|2066|2641|>k141_79674|flag=0|multi=121.0437|len=22060	0.0004299456645281598
gene_124416|GeneMark.hmm|906_nt|+|14741|15646|>k141_79674|flag=0|multi=121.0437|len=22060	4.838239805781542e-05
gene_124418|GeneMark.hmm|2388_nt|+|17304|19691|>k141_79674|flag=0|multi=121.0437|len=22060	3.8443502108200705e-05
